field_key,source_table,source_column,product_id,product_image_id,product_code,legacy_kimchi_slug,product_slug,image_file,source_url,target_url,source_http_status,source_http_ok,source_content_type,source_content_length,notes
product_images:5e2babd2-bdd0-472f-afb8-75309beae24f:image_large_url,product_images,image_large_url,72c97bf9-e749-40a9-ae66-dac22d0c09b7,5e2babd2-bdd0-472f-afb8-75309beae24f,ADG-001365,KIMCHI-5186,zestaw-misek-do-dan-japonskich-kotki-bialo-niebieski-8-elementow-edo-japan,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-5186/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001365/1.webp,200,true,image/webp,74526,
product_images:82d4b101-1b9d-465c-9d74-50554c7bdee2:image_large_url,product_images,image_large_url,72c97bf9-e749-40a9-ae66-dac22d0c09b7,82d4b101-1b9d-465c-9d74-50554c7bdee2,ADG-001365,KIMCHI-5186,zestaw-misek-do-dan-japonskich-kotki-bialo-niebieski-8-elementow-edo-japan,2.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-5186/2.webp,https://img.zira.pl/asiandeligo/products/ADG-001365/2.webp,200,true,image/webp,57914,
products:40d5ed1d-ad7e-40cd-b438-5fd765884853:image_url,products,image_url,40d5ed1d-ad7e-40cd-b438-5fd765884853,,ADG-001366,KIMCHI-5187,zestaw-duzych-misek-do-ramenu-udonu-w-niebieskie-wzory-5-elementow,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-5187/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001366/1.webp,200,true,image/webp,62008,
product_images:cc814aac-5d6f-44e5-ac41-cc417cbcf3b4:image_large_url,product_images,image_large_url,40d5ed1d-ad7e-40cd-b438-5fd765884853,cc814aac-5d6f-44e5-ac41-cc417cbcf3b4,ADG-001366,KIMCHI-5187,zestaw-duzych-misek-do-ramenu-udonu-w-niebieskie-wzory-5-elementow,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-5187/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001366/1.webp,200,true,image/webp,62008,
product_images:1b726a5b-66cd-4e1f-8e39-e08fd5066600:image_large_url,product_images,image_large_url,40d5ed1d-ad7e-40cd-b438-5fd765884853,1b726a5b-66cd-4e1f-8e39-e08fd5066600,ADG-001366,KIMCHI-5187,zestaw-duzych-misek-do-ramenu-udonu-w-niebieskie-wzory-5-elementow,2.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-5187/2.webp,https://img.zira.pl/asiandeligo/products/ADG-001366/2.webp,200,true,image/webp,73662,
product_images:74c399ce-6d56-4199-98d4-8519cf472cf4:image_large_url,product_images,image_large_url,40d5ed1d-ad7e-40cd-b438-5fd765884853,74c399ce-6d56-4199-98d4-8519cf472cf4,ADG-001366,KIMCHI-5187,zestaw-duzych-misek-do-ramenu-udonu-w-niebieskie-wzory-5-elementow,3.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-5187/3.webp,https://img.zira.pl/asiandeligo/products/ADG-001366/3.webp,200,true,image/webp,65606,
product_images:5376f6fa-342f-4c7f-9423-f9ae4a73e3ed:image_large_url,product_images,image_large_url,40d5ed1d-ad7e-40cd-b438-5fd765884853,5376f6fa-342f-4c7f-9423-f9ae4a73e3ed,ADG-001366,KIMCHI-5187,zestaw-duzych-misek-do-ramenu-udonu-w-niebieskie-wzory-5-elementow,4.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-5187/4.webp,https://img.zira.pl/asiandeligo/products/ADG-001366/4.webp,200,true,image/webp,73758,
product_images:cce14ac7-4ad8-4fa4-b5a9-fecb2779c655:image_large_url,product_images,image_large_url,40d5ed1d-ad7e-40cd-b438-5fd765884853,cce14ac7-4ad8-4fa4-b5a9-fecb2779c655,ADG-001366,KIMCHI-5187,zestaw-duzych-misek-do-ramenu-udonu-w-niebieskie-wzory-5-elementow,5.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-5187/5.webp,https://img.zira.pl/asiandeligo/products/ADG-001366/5.webp,200,true,image/webp,56966,
product_images:2f644f21-a74c-4291-907e-ab82be9de060:image_large_url,product_images,image_large_url,40d5ed1d-ad7e-40cd-b438-5fd765884853,2f644f21-a74c-4291-907e-ab82be9de060,ADG-001366,KIMCHI-5187,zestaw-duzych-misek-do-ramenu-udonu-w-niebieskie-wzory-5-elementow,6.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-5187/6.webp,https://img.zira.pl/asiandeligo/products/ADG-001366/6.webp,200,true,image/webp,66730,
products:982189ac-7633-4b2b-9e9e-51c02eae0b35:image_url,products,image_url,982189ac-7633-4b2b-9e9e-51c02eae0b35,,ADG-001367,KIMCHI-5188,zestaw-4-japonskich-misek-rozowa-i-niebieska-neko-nishiki-14-5-cm-x-6-5-cm-emro,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-5188/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001367/1.webp,200,true,image/webp,51532,
product_images:146a4f5b-afb1-447f-9f3c-46ad15163da2:image_large_url,product_images,image_large_url,982189ac-7633-4b2b-9e9e-51c02eae0b35,146a4f5b-afb1-447f-9f3c-46ad15163da2,ADG-001367,KIMCHI-5188,zestaw-4-japonskich-misek-rozowa-i-niebieska-neko-nishiki-14-5-cm-x-6-5-cm-emro,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-5188/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001367/1.webp,200,true,image/webp,51532,
product_images:6a1d3154-7c7f-4b13-b0db-7f2a3d1e70a6:image_large_url,product_images,image_large_url,982189ac-7633-4b2b-9e9e-51c02eae0b35,6a1d3154-7c7f-4b13-b0db-7f2a3d1e70a6,ADG-001367,KIMCHI-5188,zestaw-4-japonskich-misek-rozowa-i-niebieska-neko-nishiki-14-5-cm-x-6-5-cm-emro,2.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-5188/2.webp,https://img.zira.pl/asiandeligo/products/ADG-001367/2.webp,200,true,image/webp,42226,
product_images:abb72929-6779-4198-9dd0-f3be2b384d04:image_large_url,product_images,image_large_url,982189ac-7633-4b2b-9e9e-51c02eae0b35,abb72929-6779-4198-9dd0-f3be2b384d04,ADG-001367,KIMCHI-5188,zestaw-4-japonskich-misek-rozowa-i-niebieska-neko-nishiki-14-5-cm-x-6-5-cm-emro,3.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-5188/3.webp,https://img.zira.pl/asiandeligo/products/ADG-001367/3.webp,200,true,image/webp,41560,
product_images:a57a1519-9c99-406c-924d-730f3cf1e3e6:image_large_url,product_images,image_large_url,982189ac-7633-4b2b-9e9e-51c02eae0b35,a57a1519-9c99-406c-924d-730f3cf1e3e6,ADG-001367,KIMCHI-5188,zestaw-4-japonskich-misek-rozowa-i-niebieska-neko-nishiki-14-5-cm-x-6-5-cm-emro,4.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-5188/4.webp,https://img.zira.pl/asiandeligo/products/ADG-001367/4.webp,200,true,image/webp,32870,
product_images:e3ccfb47-81e8-45e7-bde4-48d8cd3f0ebc:image_large_url,product_images,image_large_url,982189ac-7633-4b2b-9e9e-51c02eae0b35,e3ccfb47-81e8-45e7-bde4-48d8cd3f0ebc,ADG-001367,KIMCHI-5188,zestaw-4-japonskich-misek-rozowa-i-niebieska-neko-nishiki-14-5-cm-x-6-5-cm-emro,5.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-5188/5.webp,https://img.zira.pl/asiandeligo/products/ADG-001367/5.webp,200,true,image/webp,32164,
products:0d839f6c-e1db-4714-8880-e28839bd9a1e:image_url,products,image_url,0d839f6c-e1db-4714-8880-e28839bd9a1e,,ADG-001368,KIMCHI-5190,kubek-z-filtrem-do-herbaty-i-pokrywka-spiace-kotki-300ml-jewel-japan,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-5190/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001368/1.webp,200,true,image/webp,66452,
product_images:16963e5a-9fd7-4cff-ab7c-d36a05b9b94b:image_large_url,product_images,image_large_url,0d839f6c-e1db-4714-8880-e28839bd9a1e,16963e5a-9fd7-4cff-ab7c-d36a05b9b94b,ADG-001368,KIMCHI-5190,kubek-z-filtrem-do-herbaty-i-pokrywka-spiace-kotki-300ml-jewel-japan,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-5190/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001368/1.webp,200,true,image/webp,66452,
product_images:a2711c7e-ffbd-48ac-bf1b-650175ca7ccd:image_large_url,product_images,image_large_url,0d839f6c-e1db-4714-8880-e28839bd9a1e,a2711c7e-ffbd-48ac-bf1b-650175ca7ccd,ADG-001368,KIMCHI-5190,kubek-z-filtrem-do-herbaty-i-pokrywka-spiace-kotki-300ml-jewel-japan,2.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-5190/2.webp,https://img.zira.pl/asiandeligo/products/ADG-001368/2.webp,200,true,image/webp,55982,
product_images:c2b1fa71-a582-48a5-bb24-5044ff8c1499:image_large_url,product_images,image_large_url,0d839f6c-e1db-4714-8880-e28839bd9a1e,c2b1fa71-a582-48a5-bb24-5044ff8c1499,ADG-001368,KIMCHI-5190,kubek-z-filtrem-do-herbaty-i-pokrywka-spiace-kotki-300ml-jewel-japan,3.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-5190/3.webp,https://img.zira.pl/asiandeligo/products/ADG-001368/3.webp,200,true,image/webp,58562,
products:efc06b51-9180-4e1f-9e1b-51f9c7d1965d:image_url,products,image_url,efc06b51-9180-4e1f-9e1b-51f9c7d1965d,,ADG-001369,KIMCHI-5191,kubek-z-filtrem-do-herbaty-i-pokrywka-neo-kotki-300ml-jewel-japan,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-5191/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001369/1.webp,200,true,image/webp,44018,
product_images:2f0fe965-65c5-46fc-aad8-112289b730c0:image_large_url,product_images,image_large_url,efc06b51-9180-4e1f-9e1b-51f9c7d1965d,2f0fe965-65c5-46fc-aad8-112289b730c0,ADG-001369,KIMCHI-5191,kubek-z-filtrem-do-herbaty-i-pokrywka-neo-kotki-300ml-jewel-japan,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-5191/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001369/1.webp,200,true,image/webp,44018,
product_images:ed7c3522-711c-450d-889b-f374c319a496:image_large_url,product_images,image_large_url,efc06b51-9180-4e1f-9e1b-51f9c7d1965d,ed7c3522-711c-450d-889b-f374c319a496,ADG-001369,KIMCHI-5191,kubek-z-filtrem-do-herbaty-i-pokrywka-neo-kotki-300ml-jewel-japan,2.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-5191/2.webp,https://img.zira.pl/asiandeligo/products/ADG-001369/2.webp,200,true,image/webp,37728,
product_images:03dee41e-4cb8-4206-9d0f-8c31feb319b7:image_large_url,product_images,image_large_url,efc06b51-9180-4e1f-9e1b-51f9c7d1965d,03dee41e-4cb8-4206-9d0f-8c31feb319b7,ADG-001369,KIMCHI-5191,kubek-z-filtrem-do-herbaty-i-pokrywka-neo-kotki-300ml-jewel-japan,3.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-5191/3.webp,https://img.zira.pl/asiandeligo/products/ADG-001369/3.webp,200,true,image/webp,50050,
products:72051b35-72a6-4ad2-9561-57aa6dc3c4ba:image_url,products,image_url,72051b35-72a6-4ad2-9561-57aa6dc3c4ba,,ADG-001370,KIMCHI-5193,oryginalna-zupa-shin-ramyun-tom-yum-jayfai-bardzo-ostra-123g-nongshim,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-5193/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001370/1.webp,200,true,image/webp,86346,
product_images:8a98700b-5d5b-4587-9739-717df2072626:image_large_url,product_images,image_large_url,72051b35-72a6-4ad2-9561-57aa6dc3c4ba,8a98700b-5d5b-4587-9739-717df2072626,ADG-001370,KIMCHI-5193,oryginalna-zupa-shin-ramyun-tom-yum-jayfai-bardzo-ostra-123g-nongshim,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-5193/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001370/1.webp,200,true,image/webp,86346,
products:c8c9b2bc-eec9-4d2a-8c48-baebec97e3af:image_url,products,image_url,c8c9b2bc-eec9-4d2a-8c48-baebec97e3af,,ADG-001371,KIMCHI-5194,kawa-mielona-trung-nguyen-s-blend-3-x-500g,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-5194/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001371/1.webp,200,true,image/webp,85026,
product_images:43ec0215-1be8-44e4-a46e-1af9d996ca74:image_large_url,product_images,image_large_url,c8c9b2bc-eec9-4d2a-8c48-baebec97e3af,43ec0215-1be8-44e4-a46e-1af9d996ca74,ADG-001371,KIMCHI-5194,kawa-mielona-trung-nguyen-s-blend-3-x-500g,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-5194/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001371/1.webp,200,true,image/webp,85026,
product_images:34cbf9b8-ad2c-46a7-a411-1c52cc86f0e7:image_large_url,product_images,image_large_url,c8c9b2bc-eec9-4d2a-8c48-baebec97e3af,34cbf9b8-ad2c-46a7-a411-1c52cc86f0e7,ADG-001371,KIMCHI-5194,kawa-mielona-trung-nguyen-s-blend-3-x-500g,2.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-5194/2.webp,https://img.zira.pl/asiandeligo/products/ADG-001371/2.webp,200,true,image/webp,80000,
product_images:8ac22be5-f5a9-47e7-8cf7-377881563921:image_large_url,product_images,image_large_url,c8c9b2bc-eec9-4d2a-8c48-baebec97e3af,8ac22be5-f5a9-47e7-8cf7-377881563921,ADG-001371,KIMCHI-5194,kawa-mielona-trung-nguyen-s-blend-3-x-500g,3.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-5194/3.webp,https://img.zira.pl/asiandeligo/products/ADG-001371/3.webp,200,true,image/webp,44082,
products:cce96d14-37af-40ca-b4e8-58cd2e9a553c:image_url,products,image_url,cce96d14-37af-40ca-b4e8-58cd2e9a553c,,ADG-001372,KIMCHI-5198,sos-chili-sriracha-srednio-ostry-433-ml-481g-huy-fong,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-5198/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001372/1.webp,200,true,image/webp,36904,
product_images:d57a6cf3-8537-45e1-9539-7e6b14ffa704:image_large_url,product_images,image_large_url,cce96d14-37af-40ca-b4e8-58cd2e9a553c,d57a6cf3-8537-45e1-9539-7e6b14ffa704,ADG-001372,KIMCHI-5198,sos-chili-sriracha-srednio-ostry-433-ml-481g-huy-fong,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-5198/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001372/1.webp,200,true,image/webp,36904,
products:cf7db590-213b-4b6b-a555-c60128c0c146:image_url,products,image_url,cf7db590-213b-4b6b-a555-c60128c0c146,,ADG-001373,KIMCHI-5199,mochi-ryzowe-ciasteczka-durian-180g-awon,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-5199/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001373/1.webp,200,true,image/webp,75094,
product_images:774be6ef-f954-4e7d-af5d-0e0397ed64dc:image_large_url,product_images,image_large_url,cf7db590-213b-4b6b-a555-c60128c0c146,774be6ef-f954-4e7d-af5d-0e0397ed64dc,ADG-001373,KIMCHI-5199,mochi-ryzowe-ciasteczka-durian-180g-awon,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-5199/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001373/1.webp,200,true,image/webp,75094,
products:cbdef7c1-deaf-493a-a97e-8e9b8c314377:image_url,products,image_url,cbdef7c1-deaf-493a-a97e-8e9b8c314377,,ADG-001374,KIMCHI-5200,danie-makaronowe-bodle-bodle-stir-fry-cheese-ramen-o-smaku-serowym-lekko-pikantne-120g-ottogi,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-5200/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001374/1.webp,200,true,image/webp,78962,
product_images:d5ba6c1d-17ba-4f12-8530-0ffb54675147:image_large_url,product_images,image_large_url,cbdef7c1-deaf-493a-a97e-8e9b8c314377,d5ba6c1d-17ba-4f12-8530-0ffb54675147,ADG-001374,KIMCHI-5200,danie-makaronowe-bodle-bodle-stir-fry-cheese-ramen-o-smaku-serowym-lekko-pikantne-120g-ottogi,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-5200/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001374/1.webp,200,true,image/webp,78962,
products:a8975f51-b4fc-4041-87d6-daf5da1f5aa6:image_url,products,image_url,a8975f51-b4fc-4041-87d6-daf5da1f5aa6,,ADG-001375,KIMCHI-5201,cukierki-mleczne-o-smaku-czerwonej-fasoli-red-bean-200g-white-rabbit,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-5201/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001375/1.webp,200,true,image/webp,59912,
product_images:6259f3db-a4e1-4311-99ed-e696eed8f7dc:image_large_url,product_images,image_large_url,a8975f51-b4fc-4041-87d6-daf5da1f5aa6,6259f3db-a4e1-4311-99ed-e696eed8f7dc,ADG-001375,KIMCHI-5201,cukierki-mleczne-o-smaku-czerwonej-fasoli-red-bean-200g-white-rabbit,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-5201/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001375/1.webp,200,true,image/webp,59912,
products:796aa133-ca2a-4006-a260-3d7657f3a834:image_url,products,image_url,796aa133-ca2a-4006-a260-3d7657f3a834,,ADG-001376,KIMCHI-5202,cukierki-mleczne-creamy-matcha-150g-white-rabbit,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-5202/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001376/1.webp,200,true,image/webp,60708,
product_images:937fd202-9aaa-4b50-a30f-c254b4896ea6:image_large_url,product_images,image_large_url,796aa133-ca2a-4006-a260-3d7657f3a834,937fd202-9aaa-4b50-a30f-c254b4896ea6,ADG-001376,KIMCHI-5202,cukierki-mleczne-creamy-matcha-150g-white-rabbit,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-5202/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001376/1.webp,200,true,image/webp,60708,
products:89f58fea-77cb-499a-9d53-1c637686e1eb:image_url,products,image_url,89f58fea-77cb-499a-9d53-1c637686e1eb,,ADG-001377,KIMCHI-5203,mini-la-tiao-przekaska-hot-and-spicy-360g-wei-long,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-5203/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001377/1.webp,200,true,image/webp,62784,
product_images:a2358ccb-12b9-4e08-bd33-564ffdd0bd2e:image_large_url,product_images,image_large_url,89f58fea-77cb-499a-9d53-1c637686e1eb,a2358ccb-12b9-4e08-bd33-564ffdd0bd2e,ADG-001377,KIMCHI-5203,mini-la-tiao-przekaska-hot-and-spicy-360g-wei-long,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-5203/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001377/1.webp,200,true,image/webp,62784,
products:90bdea08-3f4f-4ded-bfb8-a91d995e7037:image_url,products,image_url,90bdea08-3f4f-4ded-bfb8-a91d995e7037,,ADG-001378,KIMCHI-5204,jujube-chinskie-czerwone-daktyle-glozyna-pospolita-bez-pestek-250g-chang-si,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-5204/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001378/1.webp,200,true,image/webp,68644,
product_images:20562690-88b9-4925-b5dc-0d74bf58cabd:image_large_url,product_images,image_large_url,90bdea08-3f4f-4ded-bfb8-a91d995e7037,20562690-88b9-4925-b5dc-0d74bf58cabd,ADG-001378,KIMCHI-5204,jujube-chinskie-czerwone-daktyle-glozyna-pospolita-bez-pestek-250g-chang-si,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-5204/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001378/1.webp,200,true,image/webp,68644,
products:8af64e81-3448-4c54-a637-37086df6d17e:image_url,products,image_url,8af64e81-3448-4c54-a637-37086df6d17e,,ADG-001379,KIMCHI-5207,zestaw-do-dubajskiej-czekolady-ciasto-prazone-kataifi-200g-krem-pistacjowy-600g-pisti,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-5207/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001379/1.webp,200,true,image/webp,115692,
product_images:f0cde31f-c6e2-4c40-8e98-54be403e7b98:image_large_url,product_images,image_large_url,8af64e81-3448-4c54-a637-37086df6d17e,f0cde31f-c6e2-4c40-8e98-54be403e7b98,ADG-001379,KIMCHI-5207,zestaw-do-dubajskiej-czekolady-ciasto-prazone-kataifi-200g-krem-pistacjowy-600g-pisti,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-5207/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001379/1.webp,200,true,image/webp,115692,
product_images:dd9cba19-c3b6-42f1-99c3-4c94b815469a:image_large_url,product_images,image_large_url,8af64e81-3448-4c54-a637-37086df6d17e,dd9cba19-c3b6-42f1-99c3-4c94b815469a,ADG-001379,KIMCHI-5207,zestaw-do-dubajskiej-czekolady-ciasto-prazone-kataifi-200g-krem-pistacjowy-600g-pisti,2.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-5207/2.webp,https://img.zira.pl/asiandeligo/products/ADG-001379/2.webp,200,true,image/webp,28260,
product_images:9085b978-922e-4691-9910-998ade190f5f:image_large_url,product_images,image_large_url,8af64e81-3448-4c54-a637-37086df6d17e,9085b978-922e-4691-9910-998ade190f5f,ADG-001379,KIMCHI-5207,zestaw-do-dubajskiej-czekolady-ciasto-prazone-kataifi-200g-krem-pistacjowy-600g-pisti,3.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-5207/3.webp,https://img.zira.pl/asiandeligo/products/ADG-001379/3.webp,200,true,image/webp,47278,
product_images:f4cca1fd-13ce-4212-84b3-fae9321da1b9:image_large_url,product_images,image_large_url,8af64e81-3448-4c54-a637-37086df6d17e,f4cca1fd-13ce-4212-84b3-fae9321da1b9,ADG-001379,KIMCHI-5207,zestaw-do-dubajskiej-czekolady-ciasto-prazone-kataifi-200g-krem-pistacjowy-600g-pisti,4.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-5207/4.webp,https://img.zira.pl/asiandeligo/products/ADG-001379/4.webp,200,true,image/webp,72796,
product_images:01fd83e7-dc24-4a49-b6c1-8de1b0627f58:image_large_url,product_images,image_large_url,8af64e81-3448-4c54-a637-37086df6d17e,01fd83e7-dc24-4a49-b6c1-8de1b0627f58,ADG-001379,KIMCHI-5207,zestaw-do-dubajskiej-czekolady-ciasto-prazone-kataifi-200g-krem-pistacjowy-600g-pisti,5.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-5207/5.webp,https://img.zira.pl/asiandeligo/products/ADG-001379/5.webp,200,true,image/jpeg,78073,
products:483f9b62-8829-4ee9-9848-8b0c0fced29b:image_url,products,image_url,483f9b62-8829-4ee9-9848-8b0c0fced29b,,ADG-001380,KIMCHI-5209,olej-ryzowy-500ml-daily,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-5209/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001380/1.webp,200,true,image/webp,28818,
product_images:a61f7510-c7c4-44a0-9cc5-d735bb9f8d83:image_large_url,product_images,image_large_url,483f9b62-8829-4ee9-9848-8b0c0fced29b,a61f7510-c7c4-44a0-9cc5-d735bb9f8d83,ADG-001380,KIMCHI-5209,olej-ryzowy-500ml-daily,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-5209/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001380/1.webp,200,true,image/webp,28818,
products:53d0154b-fa66-4312-b8a1-cd25fc308052:image_url,products,image_url,53d0154b-fa66-4312-b8a1-cd25fc308052,,ADG-001381,KIMCHI-5214,angel-hair-white-chocolate-biala-czekolada-z-pistacjami-i-anielskim-wlosiem-80g-mistachio,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-5214/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001381/1.webp,200,true,image/webp,61396,
product_images:96fa755c-725d-40d7-afc8-d0768e84353c:image_large_url,product_images,image_large_url,53d0154b-fa66-4312-b8a1-cd25fc308052,96fa755c-725d-40d7-afc8-d0768e84353c,ADG-001381,KIMCHI-5214,angel-hair-white-chocolate-biala-czekolada-z-pistacjami-i-anielskim-wlosiem-80g-mistachio,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-5214/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001381/1.webp,200,true,image/webp,61396,
products:7f821fb2-729b-411d-aa9a-f34886fea0ec:image_url,products,image_url,7f821fb2-729b-411d-aa9a-f34886fea0ec,,ADG-001382,KIMCHI-5215,2-x-dubai-chocolate-zestaw-czekolad-dubajskich-z-kremem-pistacjowym-i-ciastem-kataifi-mleczna-i-biala-160g-q-chew,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-5215/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001382/1.webp,200,true,image/webp,81540,
product_images:e35ca414-c56c-400f-b250-7b7d0dfe167b:image_large_url,product_images,image_large_url,7f821fb2-729b-411d-aa9a-f34886fea0ec,e35ca414-c56c-400f-b250-7b7d0dfe167b,ADG-001382,KIMCHI-5215,2-x-dubai-chocolate-zestaw-czekolad-dubajskich-z-kremem-pistacjowym-i-ciastem-kataifi-mleczna-i-biala-160g-q-chew,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-5215/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001382/1.webp,200,true,image/webp,81540,
product_images:fd51efb9-80af-48f9-8f7a-20540b2d4fd7:image_large_url,product_images,image_large_url,7f821fb2-729b-411d-aa9a-f34886fea0ec,fd51efb9-80af-48f9-8f7a-20540b2d4fd7,ADG-001382,KIMCHI-5215,2-x-dubai-chocolate-zestaw-czekolad-dubajskich-z-kremem-pistacjowym-i-ciastem-kataifi-mleczna-i-biala-160g-q-chew,2.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-5215/2.webp,https://img.zira.pl/asiandeligo/products/ADG-001382/2.webp,200,true,image/webp,50626,
product_images:c8668a32-2456-49d6-928f-e711560ed1e1:image_large_url,product_images,image_large_url,7f821fb2-729b-411d-aa9a-f34886fea0ec,c8668a32-2456-49d6-928f-e711560ed1e1,ADG-001382,KIMCHI-5215,2-x-dubai-chocolate-zestaw-czekolad-dubajskich-z-kremem-pistacjowym-i-ciastem-kataifi-mleczna-i-biala-160g-q-chew,3.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-5215/3.webp,https://img.zira.pl/asiandeligo/products/ADG-001382/3.webp,200,true,image/webp,69230,
product_images:85098076-b80a-4c5c-8d2f-b0f69fc9a1f6:image_large_url,product_images,image_large_url,7f821fb2-729b-411d-aa9a-f34886fea0ec,85098076-b80a-4c5c-8d2f-b0f69fc9a1f6,ADG-001382,KIMCHI-5215,2-x-dubai-chocolate-zestaw-czekolad-dubajskich-z-kremem-pistacjowym-i-ciastem-kataifi-mleczna-i-biala-160g-q-chew,5.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-5215/5.webp,https://img.zira.pl/asiandeligo/products/ADG-001382/5.webp,200,true,image/webp,70554,
